ano,id_municipio,id_municipio_nome,sexo,grupo_idade,populacao
2016,2501906,Belém,feminino,20-24 anos,753
2016,2700805,Belém,feminino,25-29 anos,183
2016,2800308,Aracaju,feminino,25-29 anos,30658
2016,5103403,Cuiabá,feminino,15-19 anos,22609
2016,2304400,Fortaleza,feminino,15-19 anos,113114
2016,2501906,Belém,feminino,15-19 anos,764
2016,3205309,Vitória,feminino,15-19 anos,12630
2016,2700805,Belém,feminino,20-24 anos,199
2016,5208707,Goiânia,feminino,20-24 anos,59514
2016,3106200,Belo Horizonte,feminino,20-24 anos,96122
2016,1600303,Macapá,feminino,20-24 anos,23706
2016,2111300,São Luís,feminino,25-29 anos,55475
2016,5107206,Rio Branco,feminino,25-29 anos,206
2016,3304557,Rio de Janeiro,feminino,25-29 anos,257064
2016,1400100,Boa Vista,feminino,30-34 anos,16245
2016,5002704,Campo Grande,feminino,30-34 anos,38080
2016,2700805,Belém,feminino,30-34 anos,185
2016,2408102,Natal,feminino,30-34 anos,41347
2016,2501906,Belém,feminino,30-34 anos,664
2016,2502151,Boa Vista,feminino,30-34 anos,269
2016,2507507,João Pessoa,feminino,35-39 anos,35073
2016,5002704,Campo Grande,feminino,35-39 anos,36424
2016,2408102,Natal,feminino,35-39 anos,37061
2016,5208707,Goiânia,feminino,35-39 anos,66875
2016,1200401,Rio Branco,feminino,25-29 anos,17838
2016,4117602,Palmas,feminino,25-29 anos,1952
2016,2408102,Natal,feminino,25-29 anos,41221
2016,1400100,Boa Vista,feminino,25-29 anos,16341
2016,1501402,Belém,feminino,30-34 anos,70307
2016,2111300,São Luís,feminino,30-34 anos,56445
2016,1721000,Palmas,feminino,30-34 anos,14226
2016,1100205,Porto Velho,feminino,30-34 anos,22874
2016,5300108,Brasília,feminino,35-39 anos,140982
2016,1501402,Belém,feminino,35-39 anos,66834
2016,2800308,Aracaju,feminino,35-39 anos,30248
2016,1302603,Manaus,feminino,35-39 anos,90258
2016,1600303,Macapá,feminino,35-39 anos,19223
2016,4314902,Porto Alegre,feminino,40-44 anos,51938
2016,1200401,Rio Branco,feminino,40-44 anos,13107
2016,2211001,Teresina,feminino,40-44 anos,33236
2016,2211001,Teresina,feminino,45-49 anos,29632
2016,5300108,Brasília,feminino,45-49 anos,102507
2016,2111300,São Luís,feminino,15-19 anos,48989
2016,2502151,Boa Vista,feminino,15-19 anos,282
2016,2927408,Salvador,feminino,15-19 anos,115962
2016,1600303,Macapá,feminino,15-19 anos,24625
2016,1721000,Palmas,feminino,15-19 anos,13898
2016,4314902,Porto Alegre,feminino,20-24 anos,54441
2016,2408102,Natal,feminino,20-24 anos,36547
2016,5300108,Brasília,feminino,20-24 anos,123683
2016,2501906,Belém,feminino,25-29 anos,712
2016,2401305,Campo Grande,feminino,15-19 anos,398
2016,2408102,Natal,feminino,15-19 anos,35019
2016,5208707,Goiânia,feminino,15-19 anos,55043
2016,3550308,São Paulo,feminino,20-24 anos,445415
2016,1100205,Porto Velho,feminino,25-29 anos,23577
2016,2507507,João Pessoa,feminino,25-29 anos,36043
2016,1721000,Palmas,feminino,25-29 anos,14499
2016,2704302,Maceió,feminino,25-29 anos,44475
2016,2611606,Recife,feminino,25-29 anos,70340
2016,2800308,Aracaju,feminino,30-34 anos,32366
2016,4205407,Florianópolis,feminino,30-34 anos,23147
2016,4205407,Florianópolis,feminino,35-39 anos,21172
2016,2211001,Teresina,feminino,25-29 anos,41980
2016,3205309,Vitória,feminino,25-29 anos,15486
2016,5103403,Cuiabá,feminino,25-29 anos,27196
2016,2701506,Campo Grande,feminino,30-34 anos,370
2016,3205309,Vitória,feminino,30-34 anos,16514
2016,2401305,Campo Grande,feminino,30-34 anos,371
2016,5300108,Brasília,feminino,30-34 anos,145164
2016,5103403,Cuiabá,feminino,35-39 anos,26590
2016,2611606,Recife,feminino,35-39 anos,71002
2016,3205309,Vitória,feminino,40-44 anos,12842
2016,1100205,Porto Velho,feminino,40-44 anos,17226
2016,2408102,Natal,feminino,40-44 anos,32203
2016,5300108,Brasília,feminino,40-44 anos,118845
2016,2401305,Campo Grande,feminino,45-49 anos,283
2016,4314902,Porto Alegre,feminino,45-49 anos,48949
2016,1501402,Belém,feminino,25-29 anos,66608
2016,5208707,Goiânia,feminino,25-29 anos,68533
2016,2304400,Fortaleza,feminino,25-29 anos,127074
2016,2611606,Recife,feminino,30-34 anos,73282
2016,2704302,Maceió,feminino,30-34 anos,45704
2016,2304400,Fortaleza,feminino,30-34 anos,126126
2016,3106200,Belo Horizonte,feminino,30-34 anos,114935
2016,1600303,Macapá,feminino,30-34 anos,21996
2016,2211001,Teresina,feminino,35-39 anos,39424
2016,2502151,Boa Vista,feminino,35-39 anos,263
2016,1400100,Boa Vista,feminino,35-39 anos,14297
2016,3106200,Belo Horizonte,feminino,35-39 anos,111659
2016,2701506,Campo Grande,feminino,40-44 anos,272
2016,2408102,Natal,feminino,45-49 anos,31259
2016,5107206,Rio Branco,feminino,45-49 anos,180
2016,2304400,Fortaleza,feminino,45-49 anos,94081
2016,2401305,Campo Grande,feminino,25-29 anos,385
2016,5300108,Brasília,feminino,25-29 anos,132224
2016,2211001,Teresina,feminino,30-34 anos,42038
2016,3550308,São Paulo,feminino,30-34 anos,548908
2016,5208707,Goiânia,feminino,30-34 anos,71155
2016,4106902,Curitiba,feminino,30-34 anos,83344
2016,5103403,Cuiabá,feminino,30-34 anos,28213
2016,2501906,Belém,feminino,35-39 anos,677
2016,2704302,Maceió,feminino,35-39 anos,44579
2016,4314902,Porto Alegre,feminino,35-39 anos,61347
2016,2111300,São Luís,feminino,35-39 anos,50293
2016,1200401,Rio Branco,feminino,30-34 anos,17731
2016,1302603,Manaus,feminino,30-34 anos,97718
2016,4117602,Palmas,feminino,35-39 anos,1776
2016,3304557,Rio de Janeiro,feminino,35-39 anos,277176
2016,1100205,Porto Velho,feminino,35-39 anos,20339
2016,2700805,Belém,feminino,35-39 anos,165
2016,2401305,Campo Grande,feminino,35-39 anos,315
2016,2401305,Campo Grande,feminino,40-44 anos,310
2016,5107206,Rio Branco,feminino,40-44 anos,195
2016,4117602,Palmas,feminino,40-44 anos,1641
2016,2800308,Aracaju,feminino,45-49 anos,23130
2016,1302603,Manaus,feminino,45-49 anos,60848
2016,4106902,Curitiba,feminino,25-29 anos,78724
2016,3550308,São Paulo,feminino,25-29 anos,501229
2016,5002704,Campo Grande,feminino,25-29 anos,37173
2016,1600303,Macapá,feminino,25-29 anos,22913
2016,2927408,Salvador,feminino,30-34 anos,145822
2016,3304557,Rio de Janeiro,feminino,30-34 anos,279977
2016,4314902,Porto Alegre,feminino,30-34 anos,64334
2016,2507507,João Pessoa,feminino,30-34 anos,37352
2016,3304557,Rio de Janeiro,feminino,5-9 anos,189992
2016,4205407,Florianópolis,feminino,5-9 anos,12475
2016,2927408,Salvador,feminino,50-54 anos,95562
2016,5208707,Goiânia,feminino,50-54 anos,46719
2016,5103403,Cuiabá,feminino,5-9 anos,21232
2016,2927408,Salvador,feminino,5-9 anos,86049
2016,2507507,João Pessoa,feminino,5-9 anos,26000
2016,1501402,Belém,feminino,5-9 anos,51693
2016,1302603,Manaus,feminino,5-9 anos,89334
2016,3205309,Vitória,feminino,50-54 anos,12090
2016,2701506,Campo Grande,feminino,50-54 anos,227
2016,1721000,Palmas,feminino,40-44 anos,9818
2016,2611606,Recife,feminino,40-44 anos,66092
2016,2704302,Maceió,feminino,40-44 anos,40514
2016,5103403,Cuiabá,feminino,40-44 anos,23030
2016,2927408,Salvador,feminino,40-44 anos,120197
2016,2704302,Maceió,feminino,45-49 anos,36896
2016,3550308,São Paulo,feminino,45-49 anos,425937
2016,5208707,Goiânia,feminino,45-49 anos,51427
2016,1721000,Palmas,feminino,35-39 anos,12789
2016,3550308,São Paulo,feminino,35-39 anos,530188
2016,1302603,Manaus,feminino,40-44 anos,75570
2016,2507507,João Pessoa,feminino,40-44 anos,30686
2016,5208707,Goiânia,feminino,40-44 anos,57092
2016,2927408,Salvador,feminino,45-49 anos,107371
2016,2701506,Campo Grande,feminino,45-49 anos,257
2016,3205309,Vitória,feminino,45-49 anos,11994
2016,1200401,Rio Branco,feminino,45-49 anos,11184
2016,1600303,Macapá,feminino,45-49 anos,12400
2016,5103403,Cuiabá,feminino,45-49 anos,20405
2016,2502151,Boa Vista,feminino,45-49 anos,208
2016,2501906,Belém,feminino,45-49 anos,535
2016,5002704,Campo Grande,feminino,45-49 anos,29776
2016,1400100,Boa Vista,feminino,5-9 anos,14990
2016,4314902,Porto Alegre,feminino,50-54 anos,52763
2016,1302603,Manaus,feminino,50-54 anos,48965
2016,2507507,João Pessoa,feminino,50-54 anos,26130
2016,2502151,Boa Vista,feminino,50-54 anos,188
2016,5300108,Brasília,feminino,50-54 anos,87801
2016,1600303,Macapá,feminino,50-54 anos,9526
2016,2700805,Belém,feminino,50-54 anos,126
2016,2927408,Salvador,feminino,35-39 anos,142739
2016,5107206,Rio Branco,feminino,35-39 anos,212
2016,2701506,Campo Grande,feminino,35-39 anos,317
2016,4106902,Curitiba,feminino,35-39 anos,81490
2016,3304557,Rio de Janeiro,feminino,40-44 anos,250980
2016,2111300,São Luís,feminino,40-44 anos,42731
2016,2304400,Fortaleza,feminino,40-44 anos,100211
2016,4205407,Florianópolis,feminino,40-44 anos,18211
2016,1600303,Macapá,feminino,40-44 anos,15981
2016,1501402,Belém,feminino,40-44 anos,59771
2016,2700805,Belém,feminino,40-44 anos,148
2016,4106902,Curitiba,feminino,45-49 anos,69120
2016,4117602,Palmas,feminino,45-49 anos,1441
2016,2111300,São Luís,feminino,45-49 anos,37463
2016,3304557,Rio de Janeiro,feminino,45-49 anos,233079
2016,2700805,Belém,feminino,45-49 anos,131
2016,2502151,Boa Vista,feminino,40-44 anos,206
2016,3106200,Belo Horizonte,feminino,40-44 anos,96195
2016,5002704,Campo Grande,feminino,40-44 anos,32589
2016,1400100,Boa Vista,feminino,40-44 anos,11116
2016,1100205,Porto Velho,feminino,45-49 anos,14952
2016,4205407,Florianópolis,feminino,45-49 anos,16848
2016,1400100,Boa Vista,feminino,45-49 anos,8834
2016,1721000,Palmas,feminino,45-49 anos,7757
2016,2111300,São Luís,feminino,55-59 anos,25216
2016,2927408,Salvador,feminino,55-59 anos,83316
2016,4314902,Porto Alegre,feminino,55-59 anos,51790
2016,5002704,Campo Grande,feminino,60-64 anos,19362
2016,2704302,Maceió,feminino,60-64 anos,20863
2016,2927408,Salvador,feminino,60-64 anos,65824
2016,2111300,São Luís,feminino,60-64 anos,19665
2016,3106200,Belo Horizonte,feminino,45-49 anos,89869
2016,4106902,Curitiba,feminino,5-9 anos,56169
2016,5107206,Rio Branco,feminino,5-9 anos,164
2016,2211001,Teresina,feminino,5-9 anos,30220
2016,2111300,São Luís,feminino,5-9 anos,40133
2016,2800308,Aracaju,feminino,5-9 anos,21842
2016,5002704,Campo Grande,feminino,50-54 anos,28389
2016,2611606,Recife,feminino,50-54 anos,57676
2016,1100205,Porto Velho,feminino,50-54 anos,12508
2016,2800308,Aracaju,feminino,50-54 anos,20219
2016,1200401,Rio Branco,feminino,35-39 anos,16402
2016,2501906,Belém,feminino,40-44 anos,567
2016,2800308,Aracaju,feminino,40-44 anos,25747
2016,3550308,São Paulo,feminino,40-44 anos,469741
2016,4106902,Curitiba,feminino,40-44 anos,73778
2016,5002704,Campo Grande,feminino,55-59 anos,23939
2016,2704302,Maceió,feminino,55-59 anos,25784
2016,5208707,Goiânia,feminino,55-59 anos,40314
2016,4205407,Florianópolis,feminino,60-64 anos,12786
2016,1721000,Palmas,feminino,60-64 anos,3146
2016,2611606,Recife,feminino,60-64 anos,41938
2016,3106200,Belo Horizonte,feminino,60-64 anos,68032
2016,1501402,Belém,feminino,45-49 anos,52705
2016,2502151,Boa Vista,feminino,5-9 anos,253
2016,5208707,Goiânia,feminino,5-9 anos,47429
2016,2701506,Campo Grande,feminino,5-9 anos,394
2016,4117602,Palmas,feminino,50-54 anos,1227
2016,1200401,Rio Branco,feminino,50-54 anos,8750
2016,2408102,Natal,feminino,50-54 anos,29410
2016,5103403,Cuiabá,feminino,50-54 anos,18368
2016,5103403,Cuiabá,feminino,55-59 anos,15832
2016,5107206,Rio Branco,feminino,55-59 anos,131
2016,2501906,Belém,feminino,55-59 anos,397
2016,2211001,Teresina,feminino,55-59 anos,22518
2016,1501402,Belém,feminino,55-59 anos,39098
2016,1302603,Manaus,feminino,60-64 anos,29604
2016,4314902,Porto Alegre,feminino,60-64 anos,45848
2016,2401305,Campo Grande,feminino,60-64 anos,169
2016,3550308,São Paulo,feminino,65-69 anos,240008
2016,1400100,Boa Vista,feminino,65-69 anos,2776
2016,1100205,Porto Velho,feminino,5-9 anos,18908
2016,1721000,Palmas,feminino,5-9 anos,11625
2016,2611606,Recife,feminino,5-9 anos,50944
2016,1600303,Macapá,feminino,5-9 anos,22484
2016,1200401,Rio Branco,feminino,5-9 anos,17618
2016,2700805,Belém,feminino,5-9 anos,173
2016,3550308,São Paulo,feminino,50-54 anos,395507
2016,2401305,Campo Grande,feminino,50-54 anos,278
2016,1501402,Belém,feminino,50-54 anos,44966
2016,2800308,Aracaju,feminino,55-59 anos,16650
2016,1200401,Rio Branco,feminino,55-59 anos,7095
2016,4205407,Florianópolis,feminino,55-59 anos,15314
2016,2701506,Campo Grande,feminino,55-59 anos,191
2016,4106902,Curitiba,feminino,60-64 anos,48938
2016,2700805,Belém,feminino,60-64 anos,99
2016,2507507,João Pessoa,feminino,60-64 anos,17492
2016,1200401,Rio Branco,feminino,65-69 anos,3732
2016,2501906,Belém,feminino,5-9 anos,588
2016,2408102,Natal,feminino,5-9 anos,28085
2016,4117602,Palmas,feminino,5-9 anos,2108
2016,3106200,Belo Horizonte,feminino,50-54 anos,87982
2016,2501906,Belém,feminino,50-54 anos,465
2016,2211001,Teresina,feminino,50-54 anos,26441
2016,2704302,Maceió,feminino,50-54 anos,31344
2016,2304400,Fortaleza,feminino,50-54 anos,84760
2016,2304400,Fortaleza,feminino,55-59 anos,68753
2016,2507507,João Pessoa,feminino,45-49 anos,28946
2016,3106200,Belo Horizonte,feminino,5-9 anos,66529
2016,2401305,Campo Grande,feminino,5-9 anos,345
2016,4106902,Curitiba,feminino,50-54 anos,66255
2016,5107206,Rio Branco,feminino,50-54 anos,174
2016,1400100,Boa Vista,feminino,50-54 anos,7383
2016,1721000,Palmas,feminino,50-54 anos,5990
2016,5103403,Cuiabá,feminino,65-69 anos,8701
2016,2507507,João Pessoa,feminino,65-69 anos,14058
2016,1501402,Belém,feminino,65-69 anos,23993
2016,3304557,Rio de Janeiro,feminino,65-69 anos,157980
2016,4117602,Palmas,feminino,70-74 anos,392
2016,1600303,Macapá,feminino,70-74 anos,2594
2016,1721000,Palmas,feminino,70-74 anos,1470
2016,2502151,Boa Vista,feminino,70-74 anos,79
2016,2611606,Recife,feminino,70-74 anos,24547
2016,2611606,Recife,feminino,45-49 anos,61898
2016,4314902,Porto Alegre,feminino,5-9 anos,39810
2016,3205309,Vitória,feminino,5-9 anos,10650
2016,2704302,Maceió,feminino,5-9 anos,36901
2016,5002704,Campo Grande,feminino,5-9 anos,29790
2016,2304400,Fortaleza,feminino,5-9 anos,86766
2016,5300108,Brasília,feminino,5-9 anos,94453
2016,3550308,São Paulo,feminino,5-9 anos,378786
2016,3304557,Rio de Janeiro,feminino,50-54 anos,231227
2016,4205407,Florianópolis,feminino,50-54 anos,17104
2016,2111300,São Luís,feminino,50-54 anos,31021
2016,4314902,Porto Alegre,feminino,65-69 anos,37701
2016,2611606,Recife,feminino,65-69 anos,33782
2016,5208707,Goiânia,feminino,65-69 anos,24974
2016,1100205,Porto Velho,feminino,65-69 anos,4387
2016,1302603,Manaus,feminino,65-69 anos,20766
2016,5208707,Goiânia,feminino,70-74 anos,16851
2016,5103403,Cuiabá,feminino,70-74 anos,5680
2016,2507507,João Pessoa,feminino,70-74 anos,9879
2016,1400100,Boa Vista,feminino,70-74 anos,1763
2016,2501906,Belém,feminino,75-79 anos,261
2016,5300108,Brasília,feminino,75-79 anos,18966
2016,2502151,Boa Vista,feminino,75-79 anos,77
2016,2408102,Natal,feminino,65-69 anos,15984
2016,2704302,Maceió,feminino,65-69 anos,15744
2016,4106902,Curitiba,feminino,65-69 anos,38128
2016,2701506,Campo Grande,feminino,70-74 anos,100
2016,3550308,São Paulo,feminino,70-74 anos,170854
2016,3304557,Rio de Janeiro,feminino,75-79 anos,90357
2016,1501402,Belém,feminino,75-79 anos,12299
2016,4117602,Palmas,feminino,55-59 anos,992
2016,2611606,Recife,feminino,55-59 anos,50684
2016,3106200,Belo Horizonte,feminino,55-59 anos,81288
2016,3550308,São Paulo,feminino,60-64 anos,302854
2016,2800308,Aracaju,feminino,60-64 anos,13433
2016,3304557,Rio de Janeiro,feminino,60-64 anos,194445
2016,1400100,Boa Vista,feminino,60-64 anos,4067
2016,1721000,Palmas,feminino,65-69 anos,2184
2016,2700805,Belém,feminino,65-69 anos,87
2016,2111300,São Luís,feminino,65-69 anos,14558
2016,2800308,Aracaju,feminino,65-69 anos,10376
2016,2701506,Campo Grande,feminino,65-69 anos,135
2016,2927408,Salvador,feminino,70-74 anos,33825
2016,1100205,Porto Velho,feminino,70-74 anos,2692
2016,4205407,Florianópolis,feminino,70-74 anos,6692
2016,2704302,Maceió,feminino,70-74 anos,10683
2016,5300108,Brasília,feminino,70-74 anos,27141
2016,2111300,São Luís,feminino,75-79 anos,7436
2016,1600303,Macapá,feminino,55-59 anos,7439
2016,1302603,Manaus,feminino,55-59 anos,39729
2016,1721000,Palmas,feminino,55-59 anos,4447
2016,3304557,Rio de Janeiro,feminino,55-59 anos,221323
2016,1200401,Rio Branco,feminino,60-64 anos,5386
2016,3205309,Vitória,feminino,60-64 anos,9693
2016,2211001,Teresina,feminino,60-64 anos,17635
2016,2501906,Belém,feminino,60-64 anos,407
2016,2502151,Boa Vista,feminino,60-64 anos,130
2016,2408102,Natal,feminino,60-64 anos,18836
2016,2502151,Boa Vista,feminino,55-59 anos,158
2016,2507507,João Pessoa,feminino,55-59 anos,21532
2016,4106902,Curitiba,feminino,55-59 anos,58997
2016,1501402,Belém,feminino,60-64 anos,31208
2016,5208707,Goiânia,feminino,60-64 anos,32749
2016,1600303,Macapá,feminino,60-64 anos,5450
2016,4117602,Palmas,feminino,60-64 anos,788
2016,2304400,Fortaleza,feminino,60-64 anos,54656
2016,4205407,Florianópolis,feminino,65-69 anos,9970
2016,2401305,Campo Grande,feminino,65-69 anos,157
2016,5107206,Rio Branco,feminino,75-79 anos,56
2016,1600303,Macapá,feminino,75-79 anos,1823
2016,5103403,Cuiabá,feminino,75-79 anos,3834
2016,1721000,Palmas,feminino,75-79 anos,927
2016,1721000,Palmas,feminino,80-mais,926
2016,3550308,São Paulo,feminino,80-mais,178456
2016,2700805,Belém,feminino,80-mais,53
2016,2700805,Belém,masculino,0-4 anos,164
2016,1400100,Boa Vista,masculino,0-4 anos,15330
2016,2700805,Belém,feminino,55-59 anos,112
2016,2408102,Natal,feminino,55-59 anos,24210
2016,5300108,Brasília,feminino,60-64 anos,54397
2016,1100205,Porto Velho,feminino,60-64 anos,6842
2016,2211001,Teresina,feminino,65-69 anos,13025
2016,4117602,Palmas,feminino,65-69 anos,538
2016,5002704,Campo Grande,feminino,65-69 anos,14597
2016,4106902,Curitiba,feminino,70-74 anos,26702
2016,2800308,Aracaju,feminino,70-74 anos,7112
2016,4314902,Porto Alegre,feminino,70-74 anos,27722
2016,1302603,Manaus,feminino,70-74 anos,13750
2016,2111300,São Luís,feminino,70-74 anos,10282
2016,4106902,Curitiba,feminino,75-79 anos,18971
2016,5300108,Brasília,feminino,80-mais,20303
2016,2502151,Boa Vista,feminino,80-mais,104
2016,4106902,Curitiba,feminino,80-mais,24916
2016,2501906,Belém,masculino,0-4 anos,591
2016,3205309,Vitória,masculino,0-4 anos,10944
2016,2408102,Natal,feminino,75-79 anos,8291
2016,2401305,Campo Grande,feminino,75-79 anos,109
2016,2700805,Belém,feminino,75-79 anos,51
2016,4314902,Porto Alegre,feminino,80-mais,31559
2016,4117602,Palmas,feminino,80-mais,296
2016,5002704,Campo Grande,feminino,80-mais,8841
2016,4205407,Florianópolis,masculino,0-4 anos,13401
2016,3106200,Belo Horizonte,feminino,65-69 anos,54532
2016,2304400,Fortaleza,feminino,65-69 anos,43753
2016,2501906,Belém,feminino,65-69 anos,381
2016,2401305,Campo Grande,feminino,70-74 anos,125
2016,5002704,Campo Grande,feminino,70-74 anos,10407
2016,2700805,Belém,feminino,70-74 anos,72
2016,3205309,Vitória,feminino,70-74 anos,5028
2016,3106200,Belo Horizonte,feminino,70-74 anos,39886
2016,2507507,João Pessoa,feminino,75-79 anos,7458
2016,5103403,Cuiabá,masculino,0-4 anos,21979
2016,2408102,Natal,masculino,10-14 anos,31439
2016,2502151,Boa Vista,masculino,10-14 anos,294
2016,4205407,Florianópolis,masculino,15-19 anos,16604
